cod_produto;nr_produto;aplicacao;cod_linha;desc_linha;cod_grupo;desc_grupo;cod_segmentacao;desc_segmentacao
58683;00670480452;PARAFUSO ROSCA SOBERBA CABECA CHATA PHILLIPS 4,8X45;403;PARAFUSOS DIVERSOS;346;PARAFUSO AUTO ATARRAXANTE;3;FERRAGISTA
58679;00670480509;PARAFUSO ROSCA SOBERBA CABECA CHATA PHILLIPS 4,8X50;403;PARAFUSOS DIVERSOS;346;PARAFUSO AUTO ATARRAXANTE;3;FERRAGISTA
58686;00670550507;PARAFUSO ROSCA SOBERBA CABECA CHATA PHILLIPS 5,5X50;403;PARAFUSOS DIVERSOS;346;PARAFUSO AUTO ATARRAXANTE;3;FERRAGISTA
58639;00670350257;PPARAFUSO ROSCA SOBERBA CABECA CHATA PHILLIPS 3,5X25;403;PARAFUSOS DIVERSOS;346;PARAFUSO AUTO ATARRAXANTE;3;FERRAGISTA
58640;00670350303;PPARAFUSO ROSCA SOBERBA CABECA CHATA PHILLIPS 3,5X30;403;PARAFUSOS DIVERSOS;346;PARAFUSO AUTO ATARRAXANTE;3;FERRAGISTA
58641;00670350401;PARAFUSO ROSCA SOBERBA CABECA CHATA PHILLIPS 3,5X40;403;PARAFUSOS DIVERSOS;346;PARAFUSO AUTO ATARRAXANTE;7;LINHA PESADA
58642;00670350451;PARAFUSO ROSCA SOBERBA CABECA CHATA PHILLIPS 3,5X45;403;PARAFUSOS DIVERSOS;346;PARAFUSO AUTO ATARRAXANTE;7;LINHA PESADA
58655;00670420451;PARAFUSO ROSCA SOBERBA CABECA CHATA PHILLIPS 4,2X45;403;PARAFUSOS DIVERSOS;346;PARAFUSO AUTO ATARRAXANTE;7;LINHA PESADA
1280;00720040167;PARAFUSO MAQUINA CABECA CILINDRICA;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1288;00720050308;PARAFUSO MAQUINA CABECA CILINDRICA;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1282;00720040256;PARAFUSO MAQUINA CABECA CILINDRICA;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1289;00720050359;PARAFUSO MAQUINA CABECA CILINDRICA;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1290;00720060109;PARAFUSO MAQUINA CABECA CILINDRICA;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1291;00720060168;PARAFUSO MAQUINA CABECA CILINDRICA;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1283;00720040302;PARAFUSO MAQUINA CABECA CILINDRICA;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1284;00720050103;PARAFUSO MAQUINA CABECA CILINDRICA;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1281;00720040205;PARAFUSO MAQUINA CABECA CILINDRICA;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1286;00720050162;PARAFUSO MAQUINA CABECA CILINDRICA;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1287;00720050200;PARAFUSO MAQUINA CABECA CILINDRICA;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1279;00720040108;PARAFUSO MAQUINA CABECA CILINDRICA 4X10;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1293;00720060206;PARAFUSO MAQUINA CABECA CILINDRICA BASE CARBURADOR;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1299;00730050505;PARAFUSO ROSCA MAQUINA CABECA CHATA 5X50;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;3;FERRAGISTA
1273;00710040105;PARAFUSO MANIVELA FUSCA REGULAGEM VIDRO PORTA FUSCA/KOMBI/GOL/VOYAGE  (ZAMAQ) VW CAMINHAO A;403;PARAFUSOS DIVERSOS;350;PARAFUSO MAQUINA CABECA CILINDRICA;6;LINHA LEVE/ULTILITARIOS
34042;00320420132;PARAFUSO  PONTA BROCA CABECA PHILLIPS 4,2X13;403;PARAFUSOS DIVERSOS;083.005;PARAFUSO ROSCA FIAT M.M 8.8;3;FERRAGISTA
837;00320100405;PARAFUSO SEXTAVADO ROSCA FIA ROSCA FIAT MM 8.8 10X40X1,25;403;PARAFUSOS DIVERSOS;083.005;PARAFUSO ROSCA FIAT M.M 8.8;3;FERRAGISTA
838;00320100456;PARAFUSO SEXTAVADO ROSCA FIAT MM 8.8 10X45X1,25;403;PARAFUSOS DIVERSOS;083.005;PARAFUSO ROSCA FIAT M.M 8.8;3;FERRAGISTA
840;00320100600;PARAFUSO SEXTAVADO ROSCA FIAT MM 8.8 10X60X1,25;403;PARAFUSOS DIVERSOS;083.005;PARAFUSO ROSCA FIAT M.M 8.8;3;FERRAGISTA
841;00320120201;PARAFUSO SEXTAVADO ROSCA FIAT MM 8.8 12X20X1,25;403;PARAFUSOS DIVERSOS;083.005;PARAFUSO ROSCA FIAT M.M 8.8;3;FERRAGISTA
842;00320120252;PARAFUSO SEXTAVADO ROSCA FIAT MM 8.8 12X25X1,25;403;PARAFUSOS DIVERSOS;083.005;PARAFUSO ROSCA FIAT M.M 8.8;3;FERRAGISTA
845;00320120406;PARAFUSO SEXTAVADO ROSCA FIAT MM 8.8 12X40X1,25;403;PARAFUSOS DIVERSOS;083.005;PARAFUSO ROSCA FIAT M.M 8.8;3;FERRAGISTA
846;00320120457;PARAFUSO SEXTAVADO ROSCA FIAT MM 8.8 12X45X1,25;403;PARAFUSOS DIVERSOS;083.005;PARAFUSO ROSCA FIAT M.M 8.8;3;FERRAGISTA
59441;22540130002;KIT PARAFUSOS DIVERSOS 60 ITENS COM ARMACAO/GAVETA 3X60;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
798;00310120403;PARAF.SEXT R.F M.M ACO 8.8 12X40X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
777;00310080258;PARAF.SEXT R.F M.M ACO 8.8 8X25X1,0;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
34043;00320480194;PARAFUSO PONTA BROCA CABECA BAIXA  4,8X19;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
41570;00320080201;PARAFUSO SEXTAVADO ROSCA FIA MM ACO 8.8 08X20X1,25;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
41571;00320080251;PARAFUSO SEXTAVADO ROSCA FIA MM ACO 8.8 08X25X1,25;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
41573;00320080161;PARAFUSO SEXTAVADO ROSCA FIAT MM ACO 8.8 08X16X1,25;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
776;00310080207;PARAFUSO SEXTAVADO ROSCA FINA MM ACO 8.8 8X20X1,0;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
398;00100060153;PARAFUSO SEXTAVADO ROSCA GROSSA  6X15X1,0 ( PARALAMA TITAN  DISCO FREIO DIANTEIRO NXR BROS  150 160;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
691;00300060157;PARAFUSO SEXTAVADO ROSCA GROSSA  (ACO 8.8 6X15X1,0 ) ( PARALAMA TITAN DISCO FREIO NXR BROS UNIVERSAL;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
57346;00300141301;PARAFUSO SEXTAVADO ROSCA GROSSA MM 8.8 14X130X2,0 CHAVE 22;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
57347;00300160356;PARAFUSO SEXTAVADO ROSCA GROSSA MM 8.8 16X35X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
58931;00300181205;PARAFUSO SEXTAVADO ROSCA GROSSA MM 8.8 18X120X2,5 CHAVE 27;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
58926;00300180608;PARAFUSO SEXTAVADO ROSCA GROSSA MM 8.8 18X60X2,5 CHAVE 27;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
740;00300120702;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 12X70X1,75( TRATORES 600 700 800 900 685 785 BF );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
448;00100101003;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 10X100X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
450;00100101208;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 10X120X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
438;00100100252;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 10X25X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
439;00100100309;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 10X30X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
446;00100100805;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 10X80X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
451;00100120202;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 12X20X1,75;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
457;00100120504;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 12X50X1,75;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
390;00100050107;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 5X10X0.8 COROA COMANDO NXR BROS 150 TITAN 150;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
391;00100050158;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 5X15X0,8;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
392;00100050204;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 5X20X0,8 BOMBA OLEO CRF 230;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
393;00100050255;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 5X25X0,8;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
394;00100050301;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 5X30X0,8;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
396;00100050409;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 5X40X0,8;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
397;00100060102;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 6X10X1,0 PINHAO TITAN;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
399;00100060200;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 6X20X1,0 ( COLETOR E PEDAL CAMBIO );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
400;00100060250;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 6X25X1,0 ( SELETOR MARCHA TITAN CRF 230 );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
401;00100060307;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 6X30X1,0 ( FREIO TRASEIRO YAMAHA );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
402;00100060358;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 6X35X1,0 ( BRACO FREIO TITAN );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
403;00100060404;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 6X40X1,0 ( PEDAL PARTIDA TITAN );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
405;00100060501;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 6X50X1,0;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
406;00100060609;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 6X60X1,0;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
411;00100070159;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 7X15X1,0;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
412;00100070205;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 7X20X1,0 BANDEJA CORCEL;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
414;00100070302;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 7X30X1,0;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
415;00100070353;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 7X35X1,0;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
416;00100070400;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 7X40X1,0;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
417;00100070450;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 7X45X1,0;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
435;00100081002;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X100X1,25;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
436;00100081100;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X110X1,25;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
423;00100080154;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X15X1,25 ( ACENTO TITAN );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
424;00100080200;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X20X1,25/ESTRIBO/ESCAP/ALCA TRASEIRA YBR FACTOR;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
425;00100080251;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X25X1,25 ( PEDAL PARTIDA );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
426;00100080308;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X30X1,25 ( PEDAL PARTIDA );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
427;00100080359;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X35X1,25 ( PEDAL PARTIDA );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
428;00100080405;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X40X1,25;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
429;00100080456;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X45X1,25;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
430;00100080502;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X50X1,25 ( PEDAL PARTIDA );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
432;00100080707;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X70X1,25 ( SUPORTE GUIDAO STIHL );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
433;00100080804;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X80X1,25;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
434;00100080901;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 8X90X1,25;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
729;00300101007;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X100X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
730;00300101104;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X110X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
731;00300101201;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X120X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
718;00300100205;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X20X1,5 ( PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 5.8 10;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
719;00300100256;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X25X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
720;00300100302;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X30X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
721;00300100353;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X35X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
722;00300100400;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X40X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
723;00300100450;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X45X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
724;00300100507;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X50X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
726;00300100701;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X70X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
727;00300100809;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X80X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
728;00300100906;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 10X90X1,5;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
745;00300121202;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 12X120X1,75;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
735;00300120354;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 12X35X1,75;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
736;00300120400;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 12X40X1,75;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
737;00300120451;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 12X45X1,75;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
739;00300120605;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 12X60X1,75;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
741;00300120800;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 12X80X1,75;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
742;00300120907;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 12X90X1,75 ( TRATORES DIVERSOS );403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
757;00300141009;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 14X100X2,0 CHAVE 22;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
758;00300141106;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 14X110X2,0 CHAVE 22;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
759;00300141203;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 14X120X2,0 CHAVE 22;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
747;00300140258;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 14X25X2,0 CHAVE 22;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
748;00300140304;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 14X30X2,0 CHAVE 22;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
749;00300140355;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 14X35X2,0 CHAVE 22;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
750;00300140401;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 14X40X2,0;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
751;00300140452;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 14X45X2,0 CHAVE 22;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
752;00300140509;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 14X50X2,0 CHAVE 22;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
754;00300140703;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 14X70X2,0 CHAVE 22;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
755;00300140800;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 14X80X2,0 CHAVE 22;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
756;00300140908;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 14X90X2,0 CHAVE 22;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
770;00300161000;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X100X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
771;00300161107;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X110X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
772;00300161204;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X120X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
773;00300161301;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X130X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
760;00300160305;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X30X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
761;00300160402;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X40X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
762;00300160453;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X45X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
763;00300160500;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X50X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
764;00300160550;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X55X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
765;00300160607;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X60X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
767;00300160704;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X70X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
768;00300160801;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X80X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
769;00300160909;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 16X90X2,0 CHAVE 24;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
692;00300060203;PARAFUSO SEXTAVADO ROSCA GROSSA MM ACO 8.8 6X20X1,0;403;PARAFUSOS DIVERSOS;083.002;PARAFUSO SEXTAVADO MM;3;FERRAGISTA
